run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
25dmxt3q,trainpercent_1_run_1,91.4191419141914,0.9019607842842496,0.9266666666357778,92.85714285714286,2128,16,0.0005,1000
y22zjyxe,trainpercent_0.9_run_1,92.24422442244224,0.9183006535647614,0.9266666666357778,92.85714285714286,1915,16,0.0005,1000
sqilwi8k,trainpercent_0.8_run_1,90.26402640264028,0.9150326797086592,0.8899999999703333,90.22556390977444,1702,16,0.0005,1000
skv0tp2f,trainpercent_0.7_run_1,88.44884488448845,0.8823529411476355,0.8866666666371111,90.22556390977444,1489,16,0.0005,1000
10lb6t96,trainpercent_0.6_run_1,88.44884488448845,0.8660130718671237,0.9033333333032222,89.47368421052632,1276,16,0.0005,1000
h26jl0lp,trainpercent_0.5_run_1,85.8085808580858,0.8398692810183049,0.8766666666374444,88.1578947368421,1064,16,0.0005,1000
q9c7lqa3,trainpercent_0.4_run_1,81.1881188118812,0.8006535947450767,0.8233333333058889,87.03007518796993,851,16,0.0005,1000
tmv7eq3c,trainpercent_0.3_run_1,81.02310231023102,0.8006535947450767,0.8199999999726666,84.58646616541353,638,16,0.0005,1000
kgnjfa5m,trainpercent_0.2_run_1,80.03300330033002,0.8267973855938955,0.7733333333075555,83.45864661654136,425,16,0.0005,1000
la45rbci,trainpercent_0.1_run_1,75.57755775577559,0.8529411764427143,0.6566666666447778,71.42857142857143,212,16,0.0005,1000
99d6v467,trainpercent_1_run_2,92.9042904290429,0.941176470557478,0.9166666666361112,93.04511278195488,2128,16,0.0005,1000
