run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
nznrwndu,trainsample_231_run_7,76.23762376237624,0.7189542483425179,0.8066666666397777,78.7593984962406,231,128,0.005,1000
4h0x1tww,trainsample_2128_run_8,87.12871287128714,0.8333333333061002,0.9099999999696666,89.09774436090225,2128,128,0.005,1000
jwsjjxaf,trainsample_1915_run_8,91.74917491749174,0.9509803921257848,0.8833333333038889,93.60902255639095,1915,128,0.005,1000
npmc59f7,trainsample_1702_run_8,85.47854785478548,0.8562091502988167,0.8533333333048889,87.59398496240601,1702,128,0.005,1000
ye33ps0o,trainsample_1490_run_8,89.27392739273927,0.8986928104281473,0.8866666666371111,89.84962406015038,1490,128,0.005,1000
csizsmvb,trainsample_1277_run_8,85.14851485148515,0.7745098038962578,0.929999999969,87.59398496240601,1277,128,0.005,1000
3bd2mzuf,trainsample_1064_run_8,85.8085808580858,0.8921568627159425,0.8233333333058889,88.34586466165413,1064,128,0.005,1000
u6odinwh,trainsample_851_run_8,82.83828382838284,0.8431372548744073,0.8133333333062222,86.2781954887218,851,128,0.005,1000
te2o2pjk,trainsample_683_run_8,79.04290429042904,0.8235294117377931,0.7566666666414444,83.27067669172934,683,128,0.005,1000
3osm0us0,trainsample_426_run_8,78.21782178217822,0.738562091479132,0.826666666639111,81.01503759398496,426,128,0.005,1000
sk5ae3ou,trainsample_231_run_8,76.07260726072607,0.7614379084718484,0.7599999999746666,75.75187969924812,231,128,0.005,1000
ocfxmi3d,trainsample_2128_run_9,92.07920792079209,0.941176470557478,0.89999999997,91.72932330827066,2128,128,0.005,1000
wmvaa9fb,trainsample_1915_run_9,90.75907590759076,0.9444444444135802,0.869999999971,91.9172932330827,1915,128,0.005,1000
g8mac4o4,trainsample_1702_run_9,89.76897689768977,0.9117647058525566,0.8833333333038889,89.84962406015038,1702,128,0.005,1000
apoo5xrn,trainsample_1490_run_9,87.45874587458746,0.9117647058525566,0.8366666666387778,89.09774436090225,1490,128,0.005,1000
gfqs1m6d,trainsample_1277_run_9,83.993399339934,0.8888888888598402,0.7899999999736667,87.96992481203007,1277,128,0.005,1000
